ensemble_dir,ensemble_name,test_outputs_file,noise_type,noise_probability,train_size,feature_dim,img_h,img_w,loss_name,activation,depth,width,configured_num_models,configured_num_noise_datasets,configured_num_inits_per_noise_dataset,used_num_models,used_num_noise_datasets,used_init_count_min,used_init_count_max,used_flat_model_rows_per_test,test_index,true_label,class_id,nested_mean,nested_std,nested_std_sample,nested_std_population,nested_sem,flat_model_mean,flat_model_std_population,rows_read,rows_used
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,98,6,9,0.08495805148547514,0.10250473771415121,0.10250473771415121,0.10199092626948959,0.01025047377141512,0.08495805148547515,0.18144766269738036,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,0,0.06162556984089316,0.08764222904487157,0.08764222904487157,0.08720291685966813,0.008764222904487157,0.06162556984089315,0.17556752799539352,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,1,-0.06621516923326999,0.09680844566823306,0.09680844566823306,0.09632318724571068,0.009680844566823306,-0.06621516923326999,0.1759242194097154,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,2,0.1149170127334073,0.09829067133108399,0.09829067133108399,0.09779798315920439,0.0098290671331084,0.11491701273340732,0.1757188459390872,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,3,0.09014696476235987,0.10036823794055531,0.10036823794055531,0.09986513583538055,0.010036823794055532,0.09014696476235985,0.185066646166319,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,4,0.30832413849234575,0.1000016574145631,0.1000016574145631,0.09950039281733036,0.01000016574145631,0.3083241384923458,0.1785811590283811,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,5,0.03379030813463032,0.10309514053850331,0.10309514053850331,0.10257836966255221,0.010309514053850331,0.033790308134630326,0.18147746759242492,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,6,0.1409576853066683,0.09902665195830473,0.09902665195830473,0.09853027463724287,0.009902665195830473,0.14095768530666827,0.18645599491890155,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,7,0.19785530621930966,0.09070309216040369,0.09070309216040369,0.09024843720632561,0.009070309216040368,0.19785530621930958,0.17252052921584998,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,8,0.178342569174245,0.08618080548310325,0.08618080548310325,0.08574881877541704,0.008618080548310324,0.178342569174245,0.17251166494186454,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,784,28,28,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,99,9,9,0.3298853107374161,0.0977703219181498,0.0977703219181498,0.09728024203042908,0.00977703219181498,0.32988531073741617,0.1748011161887835,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,0,0.09104685015976426,0.10409819855005016,0.10409819855005016,0.10357639978273048,0.010409819855005015,0.09104685015976428,0.16276989964168867,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,1,-0.19513416229654093,0.09866404516278023,0.09866404516278023,0.09816948543108651,0.009866404516278023,-0.19513416229654104,0.16285234544468385,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,2,0.03961141222622244,0.1272922771516392,0.1272922771516392,0.12665421660657505,0.01272922771516392,0.039611412226222456,0.17755860888209005,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,3,0.11762064033839853,0.09597080921823409,0.09597080921823409,0.0954897495010991,0.009597080921823408,0.11762064033839852,0.15825832667031128,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,4,0.1629154137047008,0.11087053847988641,0.11087053847988641,0.11031479293273308,0.01108705384798864,0.16291541370470078,0.16695863436928188,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,5,0.046381973859854056,0.10986301629851276,0.10986301629851276,0.10931232101966004,0.010986301629851276,0.04638197385985404,0.16724194231620385,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,6,-0.03950753016211091,0.11066101912021681,0.11066101912021681,0.1101063238020312,0.01106610191202168,-0.03950753016211093,0.16446535493496148,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,7,0.8030019953250889,0.13500317924549132,0.13500317924549132,0.13432646731871703,0.013500317924549133,0.8030019953250885,0.1858219864273466,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,8,0.188299916818738,0.11980568674147452,0.11980568674147452,0.11920515320169829,0.011980568674147452,0.18829991681873798,0.17307405553366512,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,0,7,9,0.43748964417166997,0.12811090034502207,0.12811090034502207,0.1274687363997151,0.012811090034502207,0.4374896441716701,0.18098384648581878,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,0,0.26793565603531905,0.13603466696559113,0.13603466696559113,0.1353527846417461,0.013603466696559114,0.267935656035319,0.18789749756587212,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,1,0.16765873030573133,0.12494269874302241,0.12494269874302241,0.12431641560750437,0.01249426987430224,0.1676587303057313,0.17555553803059715,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,2,0.3855143599156291,0.11186893927114074,0.11186893927114074,0.11130818917722843,0.011186893927114073,0.38551435991562905,0.16636602889228194,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,3,0.4074782853135839,0.1186157630229936,0.1186157630229936,0.1180211940506946,0.011861576302299361,0.40747828531358393,0.1759218533903559,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,4,-0.2059559333883226,0.1060069793081691,0.1060069793081691,0.10547561265724967,0.01060069793081691,-0.2059559333883226,0.16196259993263704,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,5,0.26409450689796354,0.13239454561807165,0.13239454561807165,0.1317309096314206,0.013239454561807164,0.2640945068979636,0.1843028964469014,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,6,0.3858330687582494,0.12233830526492939,0.12233830526492939,0.12172507681551942,0.012233830526492939,0.3858330687582493,0.17766623772013782,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,7,-0.24739948112331334,0.11185725291876075,0.11185725291876075,0.11129656140342474,0.011185725291876076,-0.2473994811233133,0.16875113011362103,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,8,0.31077321777585887,0.11691623071124173,0.11691623071124173,0.1163301807515447,0.011691623071124172,0.3107732177758589,0.17190914763934134,10000000,100000
/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000,/data2/jt577/2026/04.2026/NN_noise/trained_mlp_nested_ensembles_featureDim/mlp_ensemble__additive_gaussian__p=0.98__N=10000__d=43x43__loss=mse__act=erf__L=3__width=2048__noiseK=100__initM=10__models=1000/test_outputs.csv.gz,additive_gaussian,0.98,10000,1849,43,43,mse,erf,3,2048,1000,100,10,1000,100,10,10,1000,1,2,9,-0.1044294869559817,0.12136273636982454,0.12136273636982454,0.1207543980208581,0.012136273636982454,-0.1044294869559817,0.17826387801598084,10000000,100000
